1974-01	0.9
1974-02	0.9
1974-03	0.9
1974-04	0.9
1974-05	0.9
1974-06	1.1
1974-07	0.2
1974-08	1.2
1974-09	1.1
1974-10	1.3
1974-11	1.3
1974-12	0.3
1975-01	-0.1
1975-02	1.1
1975-03	1.1
1975-04	0.7
1975-05	1.4
1975-06	1
1975-07	1.4
1975-08	1.5
1975-09	1.5
1975-10	1.5
1975-11	1.5
1975-12	2.1
1976-01	1.2
1976-02	1.2
1976-03	0.3
1976-04	0.7
1976-05	0.4
1976-06	-0.4
1976-07	-0.4
1976-08	-0.5
1976-09	-0.2
1976-10	-0.4
1976-11	0.5
1976-12	-0.6
1977-01	-0.6
1977-02	0.6
1977-03	-1.2
1977-04	-0.1
1977-05	0.4
1977-06	0.4
1977-07	-0.1
1977-08	0.1
1977-09	0.1
1977-10	-0.1
1977-11	-0.5
1977-12	-1.7
1978-01	-0.8
1978-02	-0.9
1978-03	0.9
1978-04	0.9
1978-05	0.9
1978-06	0.9
1978-07	0.9
1978-08	0.9
1978-09	0.9
1978-10	0.9
1978-11	0.9
1978-12	0.9
1979-01	-0.6
1979-02	-0.6
1979-03	-0.3
1979-04	0.3
1979-05	0
1979-06	0.3
1979-07	0.7
1979-08	0.3
1979-09	0.1
1979-10	-0.6
1979-11	-0.2
1979-12	-0.4
1980-01	0.7
1980-02	0.4
1980-03	-1.1
1980-04	0
1980-05	-0.2
1980-06	-0.7
1980-07	-0.2
1980-08	-0.8
1980-09	0.2
1980-10	-0.2
1980-11	-0.1
1980-12	0.5
1981-01	0.5
1981-02	-0.7
1981-03	-1
1981-04	-0.9
1981-05	0.5
1981-06	0.4
1981-07	0.3
1981-08	1
1981-09	0.1
1981-10	0.3
1981-11	0.5
1981-12	0
1982-01	1.1
1982-02	0.1
1982-03	-0.6
1982-04	0
1982-05	0.4
1982-06	-0.2
1982-07	-1.1
1982-08	-1.6
1982-09	-1.2
1982-10	-1.7
1982-11	-1.8
1982-12	-0.8
1983-01	-1.4
1983-02	-0.7
1983-03	0
1983-04	0.3
1983-05	-0.9
1983-06	-1
1983-07	-0.9
1983-08	0
1983-09	0
1983-10	0.5
1983-11	0.4
1983-12	1.3
1984-01	1.9
1984-02	1.9
1984-03	1.2
1984-04	1.1
1984-05	0.7
1984-06	0.5
1984-07	0.2
1984-08	0.3
1984-09	0.4
1984-10	0.3
1984-11	0
1984-12	0.3
1985-01	0.3
1985-02	1.2
1985-03	-0.7
1985-04	0.8
1985-05	1.1
1985-06	0.5
1985-07	0.5
1985-08	0.5
1985-09	0.1
1985-10	0.3
1985-11	0.1
1985-12	0.2
1986-01	0.3
1986-02	0.9
1986-03	1.1
1986-04	0.4
1986-05	0.3
1986-06	-0.2
1986-07	-0.1
1986-08	0.3
1986-09	-0.9
1986-10	-0.6
1986-11	-1.3
1986-12	-2.3
1987-01	-2.2
1987-02	-2.4
1987-03	-1.4
1987-04	-1.3
1987-05	-1.9
1987-06	-1.2
1987-07	-2
1987-08	-1.5
1987-09	-0.5
1987-10	-1
1987-11	-0.4
1987-12	-1.1
1988-01	-0.8
1988-02	-0.8
1988-03	0.4
1988-04	0.2
1988-05	0.5
1988-06	0.9
1988-07	1
1988-08	1.2
1988-09	1.2
1988-10	1
1988-11	1.4
1988-12	1.8
1989-01	1.8
1989-02	1.7
1989-03	1.3
1989-04	0.6
1989-05	0.4
1989-06	0.7
1989-07	0.5
1989-08	0.6
1989-09	0.7
1989-10	0.4
1989-11	-0.4
1989-12	0
1990-01	-0.9
1990-02	-1
1990-03	-1.5
1990-04	-0.8
1990-05	0
1990-06	0.1
1990-07	-0.1
1990-08	-0.6
1990-09	-0.5
1990-10	0
1990-11	-0.2
1990-12	-0.3
1991-01	-0.3
1991-02	-0.6
1991-03	-0.4
1991-04	0
1991-05	-0.1
1991-06	-0.2
1991-07	-0.3
1991-08	-1
1991-09	-0.6
1991-10	-0.4
1991-11	-2.3
1991-12	-1.7
1992-01	-2.1
1992-02	-1.3
1992-03	-2.1
1992-04	-1.7
1992-05	-1.9
1992-06	-1
1992-07	-0.3
1992-08	-0.2
1992-09	0.1
1992-10	-0.4
1992-11	-0.9
1992-12	-1.4
1993-01	-0.6
1993-02	-1.7
1993-03	-1
1993-04	-2.1
1993-05	-1.5
1993-06	-1.4
1993-07	-1.2
1993-08	-0.6
1993-09	-0.8
1993-10	-1.4
1993-11	0.1
1993-12	-0.5
1994-01	0
1994-02	0.6
1994-03	0.3
1994-04	-0.4
1994-05	-0.2
1994-06	0.1
1994-07	-0.2
1994-08	-0.5
1994-09	-0.9
1994-10	-0.4
1994-11	-1.2
1994-12	-2.7
1995-01	-1.6
1995-02	-0.6
1995-03	0
1995-04	0.2
1995-05	0.2
1995-06	0.5
1995-07	0.5
1995-08	0.8
1995-09	0.5
1995-10	1.1
1995-11	1.1
1995-12	1.2
1996-01	1.9
1996-02	1.6
1996-03	1
1996-04	0.4
1996-05	0.4
1996-06	0.5
1996-07	0.6
1996-08	0.6
1996-09	0.8
1996-10	0.6
1996-11	0.8
1996-12	0.8
1997-01	0.6
1997-02	0.5
1997-03	-1
1997-04	-1.2
1997-05	-1.7
1997-06	-0.9
1997-07	-1.4
1997-08	-1.6
1997-09	-1.2
1997-10	-2.4
1997-11	-0.4
1997-12	-1.3
1998-01	-0.6
1998-02	-0.3
1998-03	0.1
1998-04	1
1998-05	-0.4
1998-06	0
1998-07	0.6
1998-08	0.7
1998-09	1.1
1998-10	1
1998-11	1.3
1998-12	1.5
1999-01	1.9
1999-02	1.3
1999-03	1.5
1999-04	1
1999-05	0.7
1999-06	0.6
1999-07	0.4
1999-08	0.8
1999-09	1.2
1999-10	1.1
1999-11	1
1999-12	2
2000-01	1.9
2000-02	2.2
2000-03	1.8
2000-04	1.2
2000-05	0.4
2000-06	0.8
2000-07	0.9
2000-08	0
2000-09	0.7
2000-10	0.5
2000-11	0.9
2000-12	1.2
2001-01	1.7
2001-02	0.6
2001-03	0.8
2001-04	0
2001-05	-0.2
2001-06	0
2001-07	0.1
2001-08	-0.3
2001-09	0.4
2001-10	0
2001-11	-0.2
2001-12	-1.7
2002-01	-0.1
2002-02	-1.2
2002-03	-1
2002-04	0.3
2002-05	0.1
2002-06	-0.8
2002-07	0.4
2002-08	-1.5
2002-09	-1.8
2002-10	-1.3
2002-11	-1.6
2002-12	-1.4
2003-01	-2.2
2003-02	-1.1
2003-03	-0.8
2003-04	0.3
2003-05	0.1
2003-06	0.8
2003-07	-0.1
2003-08	0.6
2003-09	0.1
2003-10	0.1
2003-11	0.7
2003-12	0.1
2004-01	-0.8
2004-02	0.4
2004-03	-0.5
2004-04	-0.9
2004-05	0.2
2004-06	-1.1
2004-07	0.3
2004-08	-0.3
2004-09	-0.2
2004-10	-0.2
2004-11	-0.5
2004-12	0.1
2005-01	0
2005-02	-2.3
2005-03	0
2005-04	-0.5
2005-05	-0.2
2005-06	0.1
2005-07	-0.5
2005-08	0.4
2005-09	0
2005-10	0.2
2005-11	0.7
2005-12	1
2006-01	1
2006-02	0.4
2006-03	1
2006-04	0.3
2006-05	0.7
2006-06	-0.4
2006-07	0.2
2006-08	-0.4
2006-09	-0.3
2006-10	-0.9
2006-11	-0.5
2006-12	-0.6
2007-01	-1.3
2007-02	-0.1
2007-03	0.4
2007-04	-0.1
2007-05	0
2007-06	0.4
2007-07	0.8
2007-08	0.4
2007-09	0.6
2007-10	1.1
2007-11	0.5
2007-12	1.7
2008-01	0.7
2008-02	2.1
2008-03	1.8
2008-04	1.2
2008-05	0.9
2008-06	0.3
2008-07	0.6
2008-08	0.5
2008-09	0.2
2008-10	0.9
2008-11	0.8
2008-12	1.8
2009-01	1.4
2009-02	1.4
2009-03	0.9
2009-04	0.7
2009-05	0.6
2009-06	0.2
2009-07	-0.9
2009-08	0.1
2009-09	-0.7
2009-10	-0.3
2009-11	-0.3
2009-12	-1.7
2010-01	-2
2010-02	-2.3
2010-03	-1.5
2010-04	-0.3
2010-05	0.6
2010-06	1
2010-07	0.9
2010-08	1.1
2010-09	1.5
2010-10	1.5
2010-11	1.7
2010-12	2.4
2011-01	2.1
2011-02	2.3
2011-03	1.7
2011-04	1.1
2011-05	0.2
2011-06	-0.1
2011-07	0.1
2011-08	0.3
2011-09	0.3
2011-10	1.1
2011-11	1
2011-12	1.7
